t,last5_index,Vhat
1,4,6084.77419842101
2,4,6058.322106934818
3,4,5779.699305013588
4,4,5499.923886595802
5,4,4319.267806744875
6,4,3820.4419340197346
7,4,3370.9875654436637
8,4,3081.175883118289
9,4,4194.084192225418
10,4,5713.258245020033
11,4,7653.981767856793
12,4,9510.354330591086
13,4,11897.29505147258
14,4,14755.078220906944
15,4,15475.591358518952
16,4,14852.267666609201
17,4,14204.60957283634
18,4,15683.715570981854
19,4,14677.810027081974
20,4,12534.20111880383
21,4,11667.170925873717
22,4,11383.889020150738
23,4,13134.751279949978
24,4,15458.892243719809
25,4,15020.55913676661
26,4,16044.462354096031
27,4,16801.061739929464
28,4,15060.431598237152
29,4,13169.903504467773
30,4,11814.55647638589
31,4,10664.067567013899
32,4,10027.345359317089
33,4,9511.900425154217
34,4,9462.599403170148
35,4,9517.473836156712
36,4,10315.888850318974
37,4,12281.675875175442
38,4,14217.46102247262
39,4,15860.125162756085
40,4,17675.770796369823
41,4,18816.806488649887
42,4,20322.06189702094
43,4,21893.445983344936
44,4,22894.960586239948
45,4,26473.038125700157
46,4,26637.098067072828
47,4,17292.85841070452
1,5,5803.419157616819
2,5,5704.462390642787
3,5,5646.313194073532
4,5,5185.809404598494
5,5,4245.061454841237
6,5,3451.3734315596275
7,5,4477.479287716056
8,5,5747.919425611561
9,5,6643.958262494933
10,5,8176.587425514177
11,5,10256.753105018635
12,5,12167.882954229155
13,5,14716.568056199572
14,5,17639.130397733003
15,5,20180.05089460511
16,5,21851.58216323189
17,5,22965.637669458516
18,5,25079.936276421766
19,5,25855.20334657743
20,5,28825.395673938285
21,5,25416.128974767857
22,5,25778.229459098315
23,5,26227.06316447101
24,5,27502.013648897424
25,5,27275.931868481628
26,5,26435.468518543865
27,5,24151.719110812053
28,5,21895.233819093857
29,5,19575.17532530983
30,5,17409.29447270773
31,5,16144.863515645826
32,5,15445.406389851334
33,5,14600.934061017962
34,5,14546.587508107918
35,5,16861.66715888443
36,5,20212.150517305465
37,5,22797.69967639674
38,5,25031.8423013458
39,5,28100.18834877755
40,5,26819.83902278195
41,5,25845.504831188675
42,5,26390.19395498952
43,5,26753.347505322345
44,5,27465.005697472385
45,5,35700.77956040259
46,5,34113.76989593287
47,5,18826.293596246825
