iter,lower_bound_batch_avg
381,528065.4447750835
382,656113.1978920029
383,725283.335296293
384,833706.7948953107
385,639853.4139183171
386,845498.4851042823
387,671806.9392628788
388,720588.3289405348
389,713662.7250536194
390,642658.2348785868
391,700913.1886716306
392,735216.9752630335
393,683325.7937433315
394,725676.3734719788
395,784805.0770339323
396,639501.5611270235
397,764198.1300255819
398,857054.9965934048
399,624098.3001913906
400,684438.7382699398
401,643347.3650678145
402,583434.0541731147
403,583427.9295058949
404,700376.2029730252
405,630635.40014746
406,674235.4260410895
407,649494.2452259029
408,501634.8032050966
409,633310.5715577994
410,621625.2504291886
411,499253.87565458193
412,556955.2550841453
413,658807.239653396
414,595113.2357126104
415,573378.7549186517
416,660773.6178027586
417,682615.2512189562
418,831708.5743338697
419,370917.98578469676
420,848545.5177701319
421,987346.7401273639
422,509468.7599900821
423,960779.4419063664
424,610267.8662921537
425,427775.4768113719
426,606994.1389844898
427,865603.1910198918
428,590506.1384144928
429,534845.8904017734
430,827604.5024539761
431,723504.0285364989
432,885640.9447294658
433,793677.1288225149
434,611501.0962692057
435,728790.733760961
436,668606.675230672
437,953707.9859202798
438,722011.0733098263
439,819216.1503441695
440,777396.5155788533
441,738285.7261819402
442,559693.3198227112
443,646821.1631512077
444,597001.923731511
445,589126.8122059184
446,856332.020577217
447,586706.2970512225
448,775287.4307584802
449,769523.3028666091
450,790298.9743260499
451,754475.8890729469
452,597560.874139742
453,791358.3932562871
454,742188.0254782275
455,825893.5291524368
456,900055.4105408186
457,645208.4163188144
458,662230.557720552
459,917785.6474168715
460,761691.0729821348
461,645404.1990652969
462,805736.3630788358
463,673439.8432343241
464,893680.6042352061
465,671682.8588802321
466,746098.253987489
467,646857.8339142187
468,672464.9242883859
469,412339.63329322805
470,673165.8201383324
471,592833.1658830658
472,789902.0740971598
473,776379.9995667913
474,858029.231243331
475,715686.2325051653
476,631806.7442212184
477,691789.6352334826
478,734592.4171406794
479,621577.4069891473
480,648990.0328928704
481,610979.0829502558
482,607906.3201549896
483,634233.975258335
484,690989.3984513705
485,719814.4574748408
486,511840.4381481883
487,607703.0931518888
488,612121.4484336528
489,681765.0746257493
490,759943.3712341543
491,484326.430187937
492,789208.4011392677
493,715357.4033137193
494,494416.3674819848
495,806551.372398819
496,599891.9084090427
497,710373.986610086
498,792802.6911650884
499,853638.5514741044
500,806973.4759918917
501,558226.5824649956
502,547486.288247616
503,749291.512107799
504,665089.9213574433
505,930251.397671724
506,634601.6862812478
507,540244.828870792
508,737392.10675888
509,686804.9654652624
510,797641.6531769237
511,864133.5686086845
512,574086.5939284018
513,535046.3780996667
514,849059.5924757281
515,692005.4569605773
516,841814.6057142987
517,905478.8446553277
518,910175.4898480239
519,778719.6377693715
520,730980.0460384057
521,761111.5614390561
522,604707.7570114094
523,556563.8374616039
524,653026.5694102682
525,733267.3808357599
526,564159.7483516277
527,511023.0724040312
528,809366.9136584195
529,602813.2190459932
530,877825.4017075034
531,601757.4737159743
532,649096.4000458953
533,635494.5019554629
534,603663.9491399144
535,771982.4019322526
536,561835.0192404628
537,752003.1604899338
538,521161.0272070974
539,689823.2585339663
540,673882.2511962579
541,835596.3159586138
542,589940.4747508096
543,763216.26175134
544,672836.9698507439
545,616646.3112524479
546,674423.4722852465
547,600268.576451378
548,726411.3618266305
549,788862.6393576096
550,601057.7512312541
551,577193.2580887163
552,806684.3081712094
553,696656.4936252083
554,776066.5241191937
555,492909.4382128095
556,664339.2850571127
557,494947.4575300724
558,654260.1098798013
559,655478.9270285559
560,763069.4812606156
561,557004.1613310545
562,708476.5805862715
563,820436.9486706913
564,866479.5947040188
565,927224.4907724023
566,560308.5668678198
567,818709.655214518
568,684238.3002037233
569,604038.3939228976
570,713881.8682102184
571,740635.8484314798
572,538122.0624753803
573,372538.1623187612
574,574443.173147395
575,565002.7084804255
576,833934.1226517261
577,408413.19695228717
578,476751.4125905564
579,837021.3836264235
580,918726.0173630937
581,579079.9413450405
582,903425.1109060744
583,873302.8651068219
584,794532.1470307716
585,724508.977058366
586,595223.9535250267
587,526100.544253617
588,904496.3702337419
589,781423.0824471385
590,703087.1041149314
591,553979.316762207
592,629198.3303437083
593,683340.9924596378
594,539362.7942824666
595,809884.1069316869
596,740070.7873395584
597,765699.4465694864
598,984806.6233628187
599,602002.7009277383
600,648473.386096553
601,886770.405674575
602,484032.8989696527
603,756643.2410940427
604,478650.14405731414
605,839355.5135526486
606,564952.1238208858
607,659425.0116885814
608,729382.9096605089
609,489672.7665203782
610,978946.3508656686
611,621583.0653172204
612,717077.6533937224
613,781998.359375072
614,567253.61102863
615,718138.5686324732
616,597167.6594791265
617,816018.196729902
618,592098.2578812577
619,538710.5429267009
620,775136.5645300352
621,624756.8904473345
622,650577.7070130333
623,490067.42423049
624,784386.4020463484
625,734895.6016414788
626,598860.2847707131
627,703423.0939220968
628,827291.0183649277
629,731657.0769113654
630,729752.2051918495
631,704693.778931573
632,609407.3070327304
633,840596.3741771508
634,890945.1432468644
635,706405.501636083
636,630540.0624146205
637,718839.0105348171
638,975009.0010941046
639,675143.9590608277
640,730475.0329261057
641,508611.8966186066
642,535537.5367715886
643,664695.6102891453
644,774522.4765992528
645,557723.8359367335
646,578601.9154222566
647,709187.2611420793
648,630586.1480496853
649,764825.8346839604
650,939864.1214232831
651,529924.882716896
652,752664.4977162366
653,843004.846288713
654,735670.692419681
655,783281.1219420962
656,611144.1915597909
657,946492.2342845246
658,610947.6983243161
659,548475.9919115956
660,755969.1712373709
661,783959.2592090801
662,709527.2845018185
663,714083.2140071052
664,746712.7931846653
665,561649.5930085806
666,524529.1188394367
667,731483.5252204256
668,623867.1005921386
669,611413.1828576903
670,605003.3114205755
671,797497.9627296514
672,511972.15720953926
673,752776.3675182582
674,679607.4334852233
675,618352.3870288604
676,726417.0510163726
677,764782.8712204744
678,548424.3531645248
679,606325.7454239685
680,973613.3380038694
681,540287.7296494816
682,548223.4034364327
683,840152.0151653396
684,561928.2329708026
685,777206.0605720293
686,680037.6587433843
687,783276.7979727664
688,623816.1867867633
689,502760.6339004355
690,745182.351765689
691,928508.2069533152
692,708102.2389230866
693,726081.371168097
694,548872.9795599238
695,876418.1153753109
696,809824.4976579463
697,664374.6537479766
698,793161.9001950034
699,683461.8501815994
700,605532.6068258415
701,681227.3182060458
702,681668.8307210319
703,572180.9902138592
704,438068.805465576
705,850014.6366147003
706,586564.3840562748
707,775774.5164226257
708,844614.3352022088
709,707757.4621620309
710,673547.2355982326
711,629995.084524973
712,653468.7488427454
713,675978.9742409121
714,407469.77802928677
715,734711.4855869024
716,974567.3572180676
717,415602.4932457777
718,637795.4226439253
719,586577.1663582966
720,709704.4151121352
721,849216.9876397897
722,684270.326630965
723,656058.2919236417
724,661198.6113472322
725,977990.275662494
726,940145.0589221544
727,860445.1645561368
728,872118.5872596845
729,821058.0784970443
730,570975.3845599699
731,557966.4748134897
732,649685.5484573976
733,666367.6765430098
734,611854.5065303274
735,868359.360890876
736,781789.9399712465
737,527865.5386866296
738,802485.8523106924
739,703344.5566948834
740,976547.8622972476
741,687922.0914688668
742,803562.4545514737
743,606763.8566276314
744,773737.6606264793
745,645302.1003209361
746,791467.8757585858
747,731109.4062184345
748,538353.9696012437
749,665508.161961962
750,622460.1714544322
751,577327.5486473917
752,681144.589744976
753,704471.8782679387
754,816617.4357510726
755,656020.2518432161
756,806766.5754044559
757,711525.2025315478
758,799282.2794167206
759,886310.7458686912
760,694245.3894435544
761,536507.8868111196
762,871885.7350160322
763,685797.7471470148
764,503621.98117575096
765,722400.9040551742
766,775165.0705830944
767,676738.8655279028
768,644054.1236980687
769,855623.5799909513
770,686913.4977999652
771,596243.2223485598
772,695104.8002926384
773,727377.0498071155
774,496750.0946534992
775,788796.2183639805
776,515539.6479238713
777,741203.6733169438
778,615315.99714402
779,716269.7573598154
780,882938.7193991665
781,645987.3939926329
782,638039.414938278
783,676357.0676749403
784,636644.7447087646
785,447000.5067893033
786,871398.9960399362
787,689776.190121892
788,549764.159205927
789,387831.21159395046
790,630916.0394178308
791,813351.4039377132
792,629875.4945355987
793,768854.5666101442
794,504633.6928120209
795,676374.5805630116
796,787496.753680146
797,700907.8869859038
798,866954.3389446572
799,706161.7326892603
800,740177.8158588714
801,539516.203486287
802,677109.1492615559
803,724061.9115702184
804,701587.8774454648
805,583760.1891133627
806,789025.1780925466
807,805263.6891855337
808,881707.8325292544
809,719060.5619902875
810,656773.5437614098
811,757540.7523423957
812,835830.8525544994
813,555004.1742549207
814,630677.7325096596
815,738895.8370231248
816,687632.2213773796
817,667736.851714921
818,725320.5497729245
819,712919.2667393521
820,652080.0364403802
821,644988.0076923817
822,793676.9539574252
823,571304.9836236429
824,641274.4548306216
825,709368.2448203568
826,624961.9987161064
827,591465.2947516502
828,836851.9779017562
829,352426.28024530085
830,633521.3874324288
831,724872.1503144442
832,828140.2641987896
833,516368.2368216489
834,813813.1892130346
835,733726.5033408129
836,789555.7676759196
837,650136.0989048444
838,742043.543455601
839,829748.7576616744
840,918328.4949227001
841,648522.4353930819
842,674068.2756188139
843,591490.1635231583
844,687870.0202839782
845,557550.5734099679
846,508599.3676102392
847,513804.90998618596
848,854370.4298994637
849,789834.0116776747
850,579848.1663011987
851,685232.7030226314
852,736054.7459941301
853,756474.8765761325
854,680097.9992332677
855,580332.5194049254
856,581463.7562586386
857,718291.6496754752
858,549557.860308856
859,854903.2970198331
860,542073.8976359507
861,665952.5843813481
862,671748.0003902978
863,654095.2011579318
864,795043.5600018294
865,666872.3733048439
866,663950.3110769312
867,740881.3155067455
868,772459.3558080363
869,849884.3597324877
870,604332.9393069146
871,491094.7591420767
872,726177.6692729578
873,461609.1663902786
874,655751.5498362057
875,856731.0607497675
876,826621.9429964451
877,502739.5342197103
878,565580.7374975991
879,779324.4203308659
880,799787.9202593477
881,857020.5922025186
882,619434.6691195215
883,743031.9265398824
884,627044.0426789566
885,810169.9570362321
886,466578.07105744805
887,717715.4982446561
888,616693.9335426609
889,588849.0835328798
890,615188.5057768248
891,610923.9982106513
892,633857.7004226341
893,661593.2057114227
894,663881.4360151943
895,405959.43469711195
896,899493.4001228149
897,842743.6302122329
898,623723.1224062592
899,749737.0094732491
900,601911.5561994725
