t,last5_index,Vhat
9,4,3999.4964759032637
10,4,5283.593343477669
11,4,7037.165364695084
12,4,8288.494055043982
13,4,10412.831251216005
14,4,11016.987158245553
15,4,11500.224965630754
16,4,11089.262305065207
17,4,10644.12761868591
18,4,11967.255069226554
19,4,11333.630715821828
20,4,9423.517646372984
21,4,9047.613099066
22,4,9011.547230629327
23,4,10537.47636266118
24,4,12188.896237034302
25,4,11082.338057084096
26,4,10291.504283444596
27,4,9713.522338623327
28,4,8129.384380703266
29,4,7025.097675185335
30,4,6149.146920108184
31,4,5119.324475454177
32,4,4642.194526968145
33,4,5095.215817703363
34,4,5077.036268801037
35,4,4907.716452989533
36,4,4769.562792130346
37,4,6523.904698033724
38,4,8387.359567394424
39,4,9803.595875677256
40,4,11247.782183903902
41,4,12555.313559228916
42,4,13767.993437183568
43,4,14780.09824826396
44,4,14571.561147114142
45,4,14596.339050756087
46,4,15729.849167597258
47,4,14310.062564692975
1,5,5902.668818250308
2,5,5776.673675930258
3,5,5738.424437199223
4,5,5299.43975212618
5,5,4331.452394551916
6,5,3496.9991938317644
7,5,4470.97130111259
8,5,5840.627420437248
9,5,6546.362704745585
10,5,7756.7523694358315
11,5,9629.09210349551
12,5,10805.053634042411
13,5,12931.232184690343
14,5,15088.068025445311
15,5,17380.782812561996
16,5,17227.10312432688
17,5,16722.053524346793
18,5,17856.331172803424
19,5,17550.905035093783
20,5,19926.65018667062
21,5,17813.724269208982
22,5,18476.803112257116
23,5,18487.56440776456
24,5,18569.72686363074
25,5,17357.591337143385
26,5,16765.517002427332
27,5,14941.181248227764
28,5,12731.35763524047
29,5,11401.215958172024
30,5,9797.219750622795
31,5,8429.555211086577
32,5,7922.813831190486
33,5,8779.455981105248
34,5,8664.219430525682
35,5,10645.293731400607
36,5,12843.399480373413
37,5,15563.451399080557
38,5,18336.35711109774
39,5,21628.352130998053
40,5,20187.857910412476
41,5,19650.18160724042
42,5,20613.599526347607
43,5,19385.294960909967
44,5,17897.42942026845
45,5,21177.794877209708
46,5,22063.190767060085
47,5,17865.005446696367
