iter,lower_bound_batch_avg
1,81576.29738613318
2,236829.2346791432
3,324541.77272600145
4,526664.9321021945
5,537943.793874442
6,626319.01178089
7,632304.9630819366
8,625892.24105805
9,792611.8016185021
10,687337.4566652374
11,707090.550281422
12,777080.453517491
13,719951.3151015751
14,552446.1506292024
15,710479.7595344682
16,848104.7301971006
17,749456.9622830792
18,792509.4945650306
19,714684.067580543
20,623425.4966271457
21,806922.5122821392
22,572461.2892842442
23,709256.1673719299
24,688897.0421529235
25,630191.3009926786
26,520997.6567487441
27,518055.6285804687
28,757965.9814938554
29,608074.0907135516
30,740315.6709778876
31,690401.7115201805
32,636268.9843692784
33,841101.0792549569
34,614312.072590467
35,733841.7432330189
36,847941.3182514026
37,814546.7213456128
38,720850.1957765988
39,574710.7118591743
40,606366.8289253699
41,621117.6061586792
42,836633.4878690387
43,647347.4439770575
44,589970.3510504016
45,530415.965431051
46,816933.2744986298
47,721706.5159280323
48,737735.7598372949
49,692078.203414364
50,781728.7114995141
51,543676.3754758014
52,669082.136346074
53,858548.390173504
54,699846.2812635105
55,864345.7037914646
56,504267.19478082296
57,713482.5390380293
58,520873.8662899822
59,735904.0395497505
60,581061.4876309773
61,518688.8843122493
62,729541.8444604254
63,795318.018395566
64,751506.272275582
65,811015.9610588201
66,719581.9076017287
67,537094.855633582
68,684619.9128826106
69,631649.1553501398
70,617486.9769527926
71,696585.1745302009
72,654199.3117210647
73,759474.9569996488
74,662682.8856661185
75,472755.7051963282
76,725486.9257257556
77,527133.1691912065
78,834397.6975661723
79,769635.7095035252
80,723646.5375777306
81,685909.3687522709
82,777863.6035997863
83,673574.6342531944
84,856250.6112598802
85,709286.9768967615
86,720907.0237269257
87,738512.1809449419
88,813607.4140782618
89,634913.8624180683
90,609358.8789633581
91,686793.1919963947
92,821698.9359521335
93,554460.4886002747
94,579356.7761786724
95,611366.3606012814
96,534669.0040737926
97,629959.740777181
98,675832.0356245311
99,747252.9640089264
100,915307.6282539899
101,723802.9035956282
102,740945.3808342783
103,722052.6817414239
104,686623.1204325542
105,530127.5753231914
106,710547.0762703852
107,734626.3761765051
108,673091.8941111923
109,862520.2647574081
110,581553.836155117
111,635575.4148581293
112,621515.4040052614
113,693731.3530415881
114,552805.2731626227
115,520482.4188790305
116,740232.8786850626
117,540265.8892637503
118,631429.4952939098
119,655553.6718055672
120,873017.13395461
121,660446.1055207074
122,526636.3164610387
123,461598.4747035132
124,581227.351549167
125,506562.3355463688
126,680415.3696091964
127,855327.2881380757
128,588219.9829450632
129,522435.53572874796
130,543774.6804726616
131,791197.8071146217
132,637857.1813937614
133,873589.9169471841
134,720341.4053150349
135,563591.6127806564
136,677920.9101590563
137,733627.4623599909
138,505209.96087872714
139,538754.5719355075
140,635546.7962448727
141,668871.1864007444
142,457861.56171904434
143,609070.0173233652
144,801809.731381073
145,714107.2380484093
146,579714.8790436648
147,532447.432107339
148,837428.1403440288
149,625483.1537564537
150,830415.4929693006
151,520165.39258639875
152,716364.8470153433
153,702670.3540939442
154,610857.8600011505
155,466158.14529598533
156,741122.9695285473
157,839604.4222947918
158,751078.51446507
159,770248.1592290333
160,699950.7525747227
161,710494.8971464774
162,797041.7219331868
163,650765.7940460031
164,709537.9259600209
165,683179.5157675713
166,808468.0022520975
167,614000.9963220196
168,699367.6241234881
169,607081.8306074187
170,797138.7820605619
171,539988.0547219361
172,592729.8011544626
173,648750.1315959909
174,506822.06541778694
175,701717.6530878404
176,757545.5913195979
177,644518.2258920167
