iter,lower_bound_batch_avg
1,81936.78441408096
2,137329.3065159168
3,471852.5527155201
4,480717.4300876786
5,617342.4726785497
6,669525.4141314342
7,727120.7209300104
8,635456.138317063
9,820840.2477318107
10,805782.8668972545
11,902396.8876982079
12,836948.381338117
13,605194.8596555728
14,779364.5400926105
15,794949.6654167823
16,721122.8234690101
17,736660.5915699753
18,754575.6748205365
19,659598.4825895613
20,642507.8478894306
21,755530.1807319382
22,1076577.7140564313
23,787708.7419498097
24,798560.6424495548
25,612224.0557810791
26,735547.3726668204
27,760190.5296072457
28,683320.105837824
29,859152.386565593
30,520096.4255012991
31,505227.43273055874
32,759598.6734094936
33,797490.3705734236
34,602821.2427508932
35,507403.61523079197
36,722700.4524861344
37,618387.6504202256
38,492343.96462880267
39,490482.7221273981
40,819998.3929057841
41,820466.8707881351
42,559112.6696969345
43,487320.0837416414
44,776217.5729464071
45,594684.414741587
46,998374.6663120168
47,669695.5260095852
48,847868.9608804947
49,525716.2471821347
50,869849.0218701069
51,686585.0138519474
52,718492.4174096701
53,566159.8947251935
54,689418.5617554279
55,730092.4516081063
56,744399.2069229053
57,636792.5603426236
58,625813.1931335598
59,753581.1289354749
60,800105.3257466138
61,707664.8579379102
62,625201.5951912221
63,396442.57417994586
64,685494.6901872321
65,664622.4361679651
66,824078.2891472576
67,617280.7883726552
68,613339.007252777
69,647201.1844659345
70,567836.6295163496
71,766009.0658771615
72,620229.5919426639
73,654190.9554181825
74,575039.4694947915
75,814637.4339855734
76,626834.0217050996
77,710706.8959159502
78,773419.1061897568
79,744494.0814686031
80,734242.3585621885
81,794180.3955387436
82,570873.615173179
83,548183.3970603587
84,679125.648493648
85,748925.2692551843
86,500579.6813914625
87,743000.5805893058
88,668323.2001874195
89,612244.3378043623
90,652633.9847447304
91,680870.377879895
92,792833.4827472628
93,728506.2272406472
94,673530.4408491051
95,726717.3861414883
96,904286.2148861762
97,761040.0123376505
98,704867.4843982407
99,473838.235466224
100,699572.9735086509
101,598045.3243048803
102,695205.5138133606
103,763438.2753516803
104,594412.0756319029
105,591153.5404654106
106,493912.68517661723
107,562852.1864080974
108,775812.4937681534
109,642332.1048853626
110,665430.692625893
111,849003.4628691567
112,795324.7097701144
113,765889.0231031551
114,531023.0782582755
115,762896.7495050841
116,688803.367131385
117,760661.1093533982
118,786501.6603131932
119,751289.2968201772
120,523104.67154460785
121,693601.1230967208
122,407671.7639094967
123,834163.3463194366
124,630103.8531332952
125,503719.61145184806
126,922892.9450750202
127,767160.6263770537
128,795339.4265647221
129,746706.7184221904
130,809136.0176171293
131,569771.4653560816
132,726819.7977520429
133,676615.0118958727
134,625587.915225581
135,555412.1780641107
136,727427.4588708837
137,727490.1082590588
138,809532.5125425128
139,752285.665197716
140,647059.4192200649
141,777089.8371453838
142,662736.9126882907
143,661860.1461578143
144,665241.9239119489
145,800964.7730600559
146,529228.3778345791
147,744605.779605482
148,802242.3921735571
149,718757.1019631736
150,607766.2013482483
151,615864.4189709213
152,856055.0559229925
153,664970.1497432523
154,553956.2943739018
155,687217.0876909625
156,417623.39657185774
157,448470.805317722
158,626854.2247030484
159,704853.681427263
160,537829.4753480103
161,828418.8956344628
162,801794.7362894289
163,779244.5806016711
164,768734.5268966793
165,751520.7852284511
166,672155.3734749085
167,663552.1540281777
168,741410.426258876
169,780724.0878826417
170,484813.40841351147
171,690187.7567429414
172,830407.5144400985
173,614558.7583963152
174,562220.3889914623
175,715937.8319285443
176,647676.1892374341
177,679649.4052124749
178,648411.1987720922
179,757940.7366371583
180,771925.1904747896
181,747151.6082486557
182,731540.7688030023
183,605531.623664729
184,670140.4322954195
185,537132.3003414267
186,728159.3495079766
187,600298.3523896532
188,738287.1724720013
189,613131.5946015262
190,586278.3156284307
191,494650.3604174919
192,761547.6018437668
193,609117.8523967969
194,677867.1570514969
195,737891.576188768
196,671456.2736710589
197,653308.5042936719
198,554769.3107389363
199,649953.5138767005
200,676961.339405837
201,484177.2568591208
202,627666.3474025552
203,633209.9947963349
204,678548.3316978957
205,731191.0588607051
206,787209.9169165944
207,736497.7645414711
208,522805.03676990955
209,463636.95934098714
210,942969.9484810799
211,698564.854131748
212,738375.3997125728
213,621474.5768839536
214,773995.9922817786
215,940354.7012836236
216,644351.2048902265
217,619327.5859159533
218,621775.5587442921
219,768797.7336537382
220,871150.5255950687
221,740973.0385396557
222,797115.506886642
223,542188.1102110264
224,473898.68458838435
225,710156.3293422108
226,798512.384090917
227,784115.5370976867
228,577389.9020381824
229,662777.3798277706
230,654809.8903601872
231,759273.5806097228
232,583840.2730729997
233,524290.9081643578
234,769864.5752338507
235,775145.4097093092
236,543187.6049347668
237,804159.0595521145
238,805835.0329650859
239,507184.91771174176
240,733038.5459618163
241,828733.2312608658
242,535773.2620485427
243,625903.0691835319
244,851393.0120557348
245,610012.3878770939
246,613250.2238539692
247,447954.2251329862
248,785282.0299021108
249,596848.1779411084
250,794465.82045613
251,865560.8446392862
252,617802.6531663868
253,789347.3014134618
254,684691.7894832755
255,785105.5528507162
256,510189.9973759874
257,740737.1456462301
258,798770.9278764436
259,661100.9654518121
260,527905.4874969511
261,727501.7861090109
262,632291.8556367718
263,532307.0770239168
264,687687.6624965207
265,649582.0052575199
266,710868.1404108694
267,633376.4796299527
268,729282.5299093134
269,512812.12793026015
270,871227.7634325718
271,749372.0604171627
272,625599.6078688216
273,834816.1393997903
274,628784.5291505492
275,772417.9095731871
276,750310.8242463896
277,503615.8235674512
278,721661.5534833958
279,666618.9168015374
280,620818.936843513
281,777728.3402898177
282,646157.2581552314
283,816047.1075553868
284,619136.735168697
285,542006.221572704
286,443951.3023890194
287,759627.689560897
288,645861.4452015299
289,722207.1084470898
290,583966.9921370007
291,824374.4915003434
292,498116.2668885201
293,712520.5894416093
294,715015.9805671192
295,662283.3829004248
296,632528.1732876105
297,559387.0574664372
298,704053.5001547727
299,619322.3652010893
300,522239.15288307617
301,587804.9628126968
302,817026.2145252613
303,690859.6223935504
304,750396.8708324754
305,635132.4814517815
306,713885.2229850173
307,641019.9478503524
308,654550.200738049
309,733645.4542156736
310,565136.847225885
