iter,lower_bound_batch_avg
1,89654.1205993155
2,254337.35685892485
3,326816.449652899
4,393498.481561052
5,557933.6215162157
6,404955.68625359365
7,641667.2358561421
8,809385.3954763194
9,512441.8230448797
10,695468.0970273082
11,680529.8319011624
12,744823.0513158308
13,720226.7754500171
14,625707.7739602602
15,631612.9408502101
16,828889.4761499276
17,872176.7396077538
18,905151.9407386875
19,695582.816275115
20,766681.0468770282
21,612170.6656752311
22,607613.0871515513
23,759120.0866673392
24,650639.171201976
25,571348.5129448446
26,714394.8179288375
27,732340.9528988262
28,614736.9154874905
29,683893.3531052575
30,845434.4764703402
31,569721.4144460108
32,622551.7755482043
33,809600.4454495199
34,490911.79814779194
35,551885.4829764636
36,788156.1935042636
37,611031.0360683668
38,701490.2860525508
39,511778.4966839926
40,706501.4651537178
41,828937.7749860553
42,607628.4076819702
43,701670.2471284342
44,644631.1473845763
45,497376.14031866775
46,813025.6219068487
47,634133.4915291555
48,595511.9746273624
49,767955.8109131973
50,944182.0440988855
51,574300.4706009792
52,711912.9686540456
53,789749.8529749775
54,703234.0827284046
55,742460.9919765047
56,826915.2698830764
57,710968.8859176149
58,880237.7244331505
59,802743.9811527467
60,691979.9118020699
61,577188.9333926529
62,797239.0569186851
63,815653.3424268384
64,581287.23500066
65,610868.8430324354
66,610371.7850493309
67,792663.9116442411
68,615070.1323110666
69,594766.9059463579
70,747063.1998890839
71,484052.77276382694
72,541130.2837730786
73,643889.0842550595
74,727613.8256898276
75,506653.86084198894
76,717829.6570375212
77,810220.2000843929
78,763373.4833490832
79,630128.6179709818
80,629873.9068095397
81,834730.2465777791
82,770142.4082394727
83,853166.8860103482
84,775236.292056396
85,738100.4883282442
86,642667.2089080588
87,767794.2215501182
88,699256.1264084367
89,639312.5110853623
90,910025.6733887494
91,553449.611978819
92,751997.2662900047
93,750199.8477310534
94,738863.064624537
95,638299.8307691255
96,811842.6387401368
97,493962.7771423927
98,556979.3872429079
99,729689.4261181422
100,563568.8169263871
101,759509.5589437946
102,626769.1632446998
103,659502.9885887655
104,689933.474260322
105,620766.8454964457
106,765072.673858391
107,468319.9529502671
108,749105.7659043644
109,695989.7922609817
110,693055.4646290814
111,689399.7812816033
112,845220.3441926133
113,687423.6159300711
114,885794.6708847797
115,696572.4387915287
116,827391.4579773475
117,588934.7279861902
118,597947.583667095
119,506559.8200676047
120,619448.5909153109
121,702749.2327457113
122,804215.1669878031
123,565986.9098410623
124,764974.8069382303
125,588498.7868092344
126,580503.626740613
127,678654.3178422133
128,935781.8395705475
129,725200.462861015
130,664060.2399488797
131,679686.7495635026
132,850677.3301592425
133,826952.8829251821
134,634498.5792165201
135,838267.1862293028
136,878366.8143232672
137,738748.4338394972
138,821819.6271230843
139,866884.6405561976
140,611595.0216096265
141,669491.161202485
142,747748.0007623702
143,705260.3627857193
144,674791.9565923852
145,631636.0544368152
146,715354.6073386709
147,718311.1997857856
148,795901.7215586472
149,646586.9082374626
150,845917.1696904692
151,668680.616447001
152,532957.8030125618
153,759226.4164844507
154,486579.04510634125
155,665716.9614915065
156,588257.3473732463
157,591843.3635990327
158,570894.0215544121
159,668729.4601036501
160,829855.4856807226
161,684703.4762474099
162,571275.3171059141
163,889129.6173301714
164,404822.22935447516
165,933807.185361895
166,549644.2212247564
167,822489.648037879
168,763513.7601289528
169,797511.8946281055
170,898671.0914244843
171,848636.0637239211
172,773594.5026495825
173,463717.449057093
174,526067.5434316031
175,868230.702190703
176,928536.302194824
177,792351.0844586605
178,788950.4553895413
179,805603.7595627481
180,652330.9846346047
181,664883.3699369931
182,671448.6657180311
183,615570.086067184
184,690874.2712613465
185,1003467.0956337492
186,769249.4712972834
187,523019.7226667438
188,475592.3808126314
189,582777.9396972442
190,526127.4149618315
191,797069.0875414067
192,638434.6412947194
193,691067.7353264526
194,572536.1631520006
195,826026.1900097282
196,694566.2462732323
197,739820.227305122
198,723719.8707777822
199,700877.278982594
200,764388.6467341343
201,693145.2776008733
202,754792.1861277642
203,590811.2991558452
204,713829.7568474349
205,625569.5178993124
206,853555.0496708774
207,657625.9106488947
208,625191.5102511265
209,797010.9655265013
210,653589.2666032346
211,698829.5807769496
212,625141.5536486355
213,613196.6272644058
214,721662.4256118523
215,756089.4951992288
216,625247.8009758899
217,627279.9935381226
218,558215.5956563748
219,676538.0324052826
220,472690.9746838035
221,704212.1778556115
222,500968.8685984635
223,838130.0856303166
224,771417.41708785
225,805717.7415563695
226,765788.7360378508
227,735473.188824611
228,779253.9649354101
229,673211.8207246737
230,509264.43087032874
231,950618.8563270364
232,936395.529085587
233,698293.4399456996
234,498719.7732450211
235,603180.0332351918
236,519301.21534152824
237,775692.7455289343
238,742727.457559005
239,682124.6074219926
240,748586.6344676607
241,701920.8370378707
242,743776.8465067009
243,653909.9623767096
244,614848.6909176112
245,817343.7063856458
246,521200.21081560384
247,401795.2066167216
248,688837.3260402904
