t,last5_index,Vhat
42,3,18588.182821609997
43,3,17842.279443590298
44,3,16990.500994040925
45,3,17934.157851810276
46,3,18555.572186765523
47,3,15855.015202703253
1,4,6248.437617890106
2,4,6245.937941494102
3,4,5926.23208127549
4,4,5573.576970642141
5,4,4468.347577851126
6,4,3969.3383534136874
7,4,3470.731215765655
8,4,3142.0579159227445
9,4,4533.149860582713
10,4,6084.797080682084
11,4,7686.631091504027
12,4,9476.17777798869
13,4,11376.096648052111
14,4,13887.238501032352
15,4,14341.002357685531
16,4,14078.662281668549
17,4,13633.706256790258
18,4,14680.282824935082
19,4,13738.337484998627
20,4,11709.888570490148
21,4,11423.405943530575
22,4,11180.58625612107
23,4,12494.652067302168
24,4,13973.60229506609
25,4,13163.043662990007
26,4,13945.35658705207
27,4,15001.28669385948
28,4,13475.758823672637
29,4,12362.03988792147
30,4,11528.98354850718
31,4,11246.558287127735
32,4,10338.11751055504
33,4,9603.420671866494
34,4,9175.414945681936
35,4,8498.706318881486
36,4,8533.392837157173
37,4,10060.624944629906
38,4,11465.560225994665
39,4,14507.206551266823
40,4,16228.248252027814
41,4,17567.92311515197
42,4,17533.93339949758
43,4,17954.77042710512
44,4,17615.18488610746
45,4,18500.73860402526
46,4,19383.909624738073
47,4,16653.797048295695
1,5,6083.899259668873
2,5,8162.612178995854
3,5,7981.492447423674
4,5,7292.058066516993
5,5,6215.43558497692
6,5,5280.659504056452
7,5,6239.5295617463935
8,5,7258.4834431130585
9,5,8582.838633774914
10,5,10151.368701456418
11,5,11813.768263589413
12,5,13679.405429483035
13,5,15657.690859056314
14,5,18094.66891930981
15,5,20329.807819694317
16,5,22433.00535812006
17,5,23950.747782653623
18,5,24223.735840821384
19,5,23511.56911186145
20,5,25868.821679439152
21,5,24041.474743546405
22,5,24433.64574044913
23,5,24025.84292223512
24,5,23763.957997046367
25,5,22910.601387099436
26,5,21902.100389567808
27,5,20397.958589941023
28,5,18770.813847929705
29,5,17732.864573622697
30,5,16417.147075292072
31,5,16318.351714151819
32,5,15139.429104748462
33,5,15289.134759670622
34,5,14468.615572794022
35,5,15220.441301249575
36,5,17298.10745752533
37,5,19536.846762528177
38,5,21335.336934373758
39,5,26392.684856015945
40,5,25405.99071900043
41,5,25653.571935353815
42,5,25965.909270136966
43,5,24471.203926924216
44,5,22671.16297441094
45,5,27146.54899714353
46,5,26367.034513957995
47,5,18634.035966336734
