t,last5_index,Vhat
36,4,1551.7406309726111
37,4,1980.3552846415569
38,4,1977.727922341018
39,4,2126.2292856072268
40,4,2446.7946002686276
41,4,2314.038578105755
42,4,2169.4784932600523
43,4,2320.6151573331153
44,4,2723.135987400913
45,4,2910.846957566487
46,4,2859.7617643081403
47,4,806.6769133799882
1,5,3837.802123584655
2,5,4139.043632700905
3,5,4512.860165280719
4,5,4109.971886252315
5,5,3277.794107287617
6,5,2354.762066104051
7,5,1684.4863146478965
8,5,1287.5583014240042
9,5,1094.4043379688896
10,5,1931.501137260366
11,5,2548.468317872691
12,5,2561.2893638949345
13,5,2847.0248453515787
14,5,3065.2140727329615
15,5,3643.7062426915163
16,5,3741.5334492541606
17,5,3388.3088784043534
18,5,3452.248376239444
19,5,3263.609539973743
20,5,5573.891990485324
21,5,3474.5956219011273
22,5,3219.237917102626
23,5,3257.7848032648913
24,5,3845.399920154543
25,5,3901.332936085552
26,5,4067.6789156840123
27,5,4008.69803211225
28,5,3273.785951957515
29,5,3054.858739036802
30,5,2311.003226724058
31,5,2233.371688404075
32,5,1818.5450252425292
33,5,1856.0556092553545
34,5,1022.0647344483023
35,5,2279.6917426527734
36,5,2213.031225508019
37,5,2874.3628984622583
38,5,3201.3695216656874
39,5,5282.053532579902
40,5,3767.3925673519893
41,5,3363.407032626155
42,5,3460.3970352873303
43,5,3126.4546447755138
44,5,2703.125465094905
45,5,4430.600463970706
46,5,2471.150735329546
47,5,1288.1301498553348
