t,last5_index,Vhat
1,1,3749.512619936885
2,1,4295.285306296701
3,1,4022.5844218599777
4,1,3520.628353895352
5,1,3049.689046774287
6,1,4802.147728299581
7,1,2547.0736031545594
8,1,2032.323701581956
9,1,1961.737437195121
10,1,1835.06916954585
11,1,1925.6983410394844
12,1,2226.9166904709055
13,1,2408.203053779092
14,1,2165.6656965276215
15,1,2837.9104740530884
16,1,2816.519913888208
17,1,3201.967437846685
18,1,3201.0018063232437
19,1,2687.010660907539
20,1,2503.913147001981
21,1,2428.638706156146
22,1,2555.887027815224
23,1,2524.7201090199696
24,1,2643.59449439233
25,1,3078.271810501975
26,1,3395.768057875646
27,1,3622.894242804114
28,1,3278.743951932818
29,1,2997.701974191055
30,1,2573.5730589180594
31,1,2329.647657318622
32,1,1995.3248760824067
33,1,1744.9099021681707
34,1,961.0729029077455
35,1,1920.2408267970964
36,1,2183.4235957544724
37,1,2495.176020310745
38,1,2580.073761050024
39,1,2792.274145876244
40,1,2775.805391832865
41,1,3107.348374193346
42,1,2953.045700924148
43,1,2651.95993248022
44,1,2453.2374619235957
45,1,1999.876761254796
46,1,2035.8471278102047
47,1,996.0930974168999
1,2,4160.409586741727
2,2,4848.916680870539
3,2,4709.1752587191795
4,2,4325.347773741818
5,2,3145.8018475033273
6,2,2621.5009761121432
7,2,2321.170226202777
8,2,1770.9834552582633
9,2,1622.2094559137518
10,2,1366.915682051345
11,2,2127.0118379524647
12,2,2536.541210899143
13,2,3260.862555524067
14,2,4650.294675803785
15,2,5559.378571848669
16,2,6157.90752660611
17,2,6380.494552411787
18,2,6434.218755760814
19,2,5985.029399630008
20,2,5747.003781747295
21,2,5333.051941051804
22,2,5003.550219689858
23,2,5181.741228851342
24,2,5069.3402816276375
25,2,5256.1061678110755
26,2,5574.046696480867
27,2,5302.098622843572
28,2,4768.29539059119
29,2,3716.2306704002144
30,2,2886.59272878463
31,2,2954.3386363649693
32,2,2572.036079644754
33,2,2215.7822838716925
34,2,1856.600315700626
35,2,1797.6580503704504
36,2,1943.5653348059702
37,2,1820.8180177054016
38,2,3355.5907969533855
39,2,2726.211611072943
40,2,2731.9135212449955
41,2,2841.9896704558405
42,2,2892.702117269965
43,2,2597.3801787135326
44,2,2822.384093745537
45,2,2461.4955776948445
46,2,2599.14122029754
47,2,996.0930974168999
1,3,3949.4017261338267
2,3,4410.202821672325
3,3,4307.240808765155
4,3,3412.5854587360363
5,3,2587.963048483637
6,3,2435.075470881723
7,3,2161.2593491486878
8,3,2011.8126798625021
9,3,1728.8005437673394
10,3,1679.8571226592107
11,3,2023.7872535146005
12,3,1472.1072519405507
13,3,1462.0479668347025
14,3,1674.0672147058149
15,3,2405.0832232405082
16,3,3247.698469111386
17,3,3109.4550318940674
18,3,3275.618976091536
19,3,2923.2107434259647
20,3,3158.3734669967776
21,3,3005.4492461176415
22,3,3392.724383997827
23,3,3334.2646556905493
24,3,3249.832218756981
25,3,3182.622443930295
26,3,3179.9284829051467
27,3,2867.1637330019435
28,3,2568.9657190056214
29,3,2021.9373658555276
30,3,1923.6196108897307
31,3,1814.9443094807507
32,3,1803.3698855273456
33,3,1862.2286612280407
34,3,1474.4274061095562
35,3,1544.7766683592004
36,3,1819.9989091738928
37,3,1514.7020104351582
38,3,2338.8272301187367
39,3,2819.3853037707604
40,3,2909.714648284318
41,3,3153.615666961938
42,3,3030.8739446395807
43,3,2992.745795328474
44,3,2920.707995715746
45,3,3009.9169031307756
46,3,2891.153536574732
47,3,996.0930974168999
1,4,3962.1460231454166
2,4,4609.695595965237
3,4,4648.5983789019665
4,4,4462.205798732173
5,4,3370.1572386786042
6,4,2896.088595657119
7,4,2459.9932742843175
8,4,2136.7104122300593
9,4,1653.685097132277
10,4,1729.9538186176026
11,4,1480.541252295166
12,4,1384.483562042451
13,4,2147.509882292684
14,4,2510.2474981322775
15,4,2878.3931570134205
16,4,2797.4782570127636
17,4,2781.9752843981696
18,4,4222.197283717838
19,4,4001.5904969643843
20,4,2671.7965615153294
21,4,2522.7347421619847
22,4,2340.6032355435605
23,4,2475.9831076049354
24,4,2776.5629568439867
25,4,2646.6108229127003
26,4,2574.947451691575
27,4,3048.9241139646533
28,4,2842.2860301539563
29,4,2459.124458735665
30,4,2208.3948680226904
31,4,1988.8314903613807
32,4,1725.840402375592
33,4,1879.5227772672606
34,4,1873.6348145552163
35,4,1690.7985883312924
36,4,1274.8822708895432
37,4,1213.4054182048453
38,4,1491.7680247716062
39,4,1876.5121307400618
40,4,2350.0586530950395
41,4,2384.8538690274772
42,4,2281.9308252846076
43,4,2461.771901784958
44,4,2839.4585969269365
45,4,2958.447532324284
46,4,3051.5062828668542
47,4,996.0930974168999
1,5,3680.790982341226
2,5,4234.842359829926
3,5,4499.098863043261
4,5,4154.825890669365
5,5,3311.508845399036
6,5,2465.56251033608
7,5,1827.7511151555548
8,5,1570.4246019237476
9,5,2064.560288676807
10,5,2808.5081375226273
11,5,3608.5440266773826
12,5,3363.044291717738
13,5,3449.3650277589713
14,5,3690.7373271540478
15,5,4383.426069794887
16,5,4514.696230164948
17,5,4212.502071916269
18,5,4223.289558371542
19,5,4081.3473188048233
20,5,6449.325179304422
21,5,4119.325217291201
22,5,3860.4874599602044
23,5,3946.3120746811155
24,5,4378.115875496478
25,5,4112.460207840626
26,5,4247.3580798736275
27,5,3824.245122549012
28,5,3198.9501426157394
29,5,2842.3673067390087
30,5,2181.06277594344
31,5,2091.796910625508
32,5,1760.4545179221263
33,5,1806.1779977219167
34,5,936.2635315392235
35,5,2045.5162328684712
36,5,1673.0827162956975
37,5,1890.0533848746754
38,5,2379.0514446687603
39,5,4232.4349736024315
40,5,2908.0042850602376
41,5,2636.014685873748
42,5,2755.1549494557285
43,5,2612.3488246197603
44,5,2319.335069125233
45,5,3921.6595987230203
46,5,2315.7205851965887
47,5,996.0930974168999
