iter,lower_bound_batch_avg
1,75442.405423455
2,120602.54465690741
3,131811.6809796195
4,127837.56105409036
5,124386.29845979574
6,125739.92330622468
7,125249.59682274055
8,143589.24747559257
9,124836.4747188843
10,133574.78229832905
11,137489.97101908244
12,123121.08253325056
13,128669.89306940351
14,134354.77054026694
15,134398.25432928628
16,127077.53330613686
17,153336.24658298338
18,128900.47924513227
19,148770.44088860694
20,128599.45885182232
21,123939.39273643531
22,166709.50371021754
23,128068.75560194271
24,144801.61987034313
25,125183.0349367937
26,168588.19973859205
27,132103.79638058087
28,121817.02016801792
29,124744.17746083463
30,120254.03960326234
31,129224.96268151177
32,126485.75339600958
33,122757.0846658767
34,150106.59498241363
35,131420.52195265112
36,132262.62381556368
37,124717.56536034957
38,135226.55058630303
39,130157.00424337198
40,136653.9490184622
41,142687.98799551433
42,127221.67540116564
43,128273.63570986403
44,131756.22484446145
45,139832.43136597145
46,143604.46850177099
47,152839.8711782943
48,142506.0632299455
49,122045.30729415148
50,131487.02662848379
51,132459.7862320531
52,127604.43184779215
53,125249.47892120127
54,144881.11954946045
55,123666.47318568206
56,128521.48399385918
57,128956.24828739007
58,147544.59699109127
59,123845.98408627714
60,136280.7413443758
61,126636.45592121976
62,119174.65370883337
63,136454.31302671463
64,151553.80361808243
65,124798.29336067177
66,155823.4985794645
67,123123.54991846875
68,127950.61355711803
69,129637.24253712557
70,120056.38710206993
71,120783.234931091
72,123412.60270516586
73,138510.23045887687
74,124067.44236570614
75,134952.53353431923
76,123624.31471584347
77,155593.85282764127
78,136016.6428546753
79,123389.89086404617
80,118663.08650233241
81,154914.14137776173
82,131411.4641550562
83,125918.85098228598
84,148658.37599828126
85,127128.0023611199
86,133297.78969856907
87,122651.09561023311
88,140027.58327191285
89,135898.8090071843
90,126361.83700445756
91,126772.56922538948
92,132364.03087621453
93,138213.956934213
94,127722.29823114708
95,131361.00050474034
96,128676.59775670311
97,135412.133009516
98,141518.50371505856
99,125638.72104125838
100,140463.5675160673
101,133009.65840298578
102,124597.07637446788
103,151222.78616333468
104,145432.49680968185
105,136815.6317784799
106,126308.75312572031
107,123972.21780276051
108,124343.56728431267
109,129554.4279248505
110,130963.74523045539
111,135553.22910052002
112,152020.44176022703
113,144876.5867980492
114,123851.89020216474
115,123587.99580463691
116,131517.1634117937
117,133226.18269603638
118,143835.93170676986
119,134038.1464782518
120,135366.2665810624
121,141174.02899671765
122,121215.31580703282
123,146803.41464794325
124,124533.36016161228
125,133755.44186519398
126,153019.00565764328
127,163301.6496099698
128,125178.05718957071
129,138246.96762803342
130,123463.33186931786
131,124237.46515097131
132,130130.17184950522
133,133378.6297147686
134,122514.58423409793
135,121426.66237801581
136,125602.08372101464
137,146817.9796409254
138,148817.4191127964
139,134325.3929423968
140,151760.16026423447
141,134262.8503084468
142,122433.46911047636
143,132592.63395880983
144,157844.0421430975
145,126557.09487722458
146,149813.3008933271
147,143917.50440830138
148,128786.88712746698
149,149359.51202602749
150,124503.68577681501
151,131271.60039509635
152,140019.80977822666
153,127429.24726397924
154,125233.588589983
155,131676.08242427328
156,149537.08603478287
157,138404.06941769877
158,147690.11852390648
159,122420.26493214404
160,127906.74528861788
161,119643.67030145289
162,140501.19123639655
163,135065.05854100495
164,137870.25406091486
165,132176.69890157238
166,127231.00511643804
167,136648.73088076524
168,131663.00401501544
169,135747.4582732881
170,145141.9524883058
171,131664.825572814
172,127035.1628854679
173,120395.64839396742
174,119205.20701496906
175,124323.99841342299
176,127983.90933758358
177,127195.55612891186
178,131323.2463428855
179,121242.35078056496
180,127763.2262053881
181,126717.72833733151
182,136915.11245098762
183,128443.35262825356
184,149258.21956198945
185,130267.09024398288
186,129147.57504797279
187,125975.69506586797
188,141236.10853905557
189,154689.64038171252
190,122533.76962856515
191,128037.50320418552
192,148644.12506236706
193,123680.35216894772
194,144236.13055396074
195,139835.14296612627
196,125036.38738882032
197,132570.91615609446
198,125832.02328733401
199,127980.4299313351
200,120288.44889307054
201,127944.26716018893
202,125878.91154322491
203,132204.5129240179
204,122787.1058227294
205,124247.87501590696
206,133531.24652364582
207,129430.4241800457
208,161004.8147308544
209,129533.0386122462
210,134208.45018279552
211,118259.8335505331
212,126308.85267765635
213,136217.54292962997
214,132980.6905808946
215,143349.61724298762
216,132466.971003116
217,165876.3725067479
218,135041.61478860382
219,125003.24477414845
220,149876.54285570083
221,125342.96350909653
222,127263.92817888396
223,130170.64322583668
224,129569.88913791793
225,133024.8307305872
226,143122.24678079635
227,138748.00612659936
228,127455.76471722982
229,149330.46505922813
230,159420.30441005813
231,133700.48453398395
232,146270.95445835212
233,160289.14739364682
234,124077.8176825353
235,150938.3759540455
236,122761.8367445593
237,123227.56914368921
238,127031.8297504122
239,142203.77547769807
240,122308.56402297143
241,130599.12189375595
242,136752.25658202398
243,125988.18792622336
244,148204.87407131487
245,132310.0433131047
246,166798.44895549072
247,133914.20119425724
248,135406.18676453817
249,131460.46615492506
250,126817.69427068454
251,131599.1731093378
252,125946.3902410392
253,129700.16929491684
254,130336.46507451587
255,165635.68673087168
256,131193.29149487137
257,125665.4871731585
258,121089.49057540136
259,127676.86239038037
260,126531.39341017658
261,142311.28823567159
262,138343.46807376205
263,123375.71434503293
264,131955.9267184937
265,129845.60458612358
266,123065.95105112469
267,127570.84013703899
268,180389.260896718
269,119161.75478890428
270,131471.55045445779
271,121126.39002865492
272,124912.8116798142
273,130570.7408726254
274,151835.03581476002
275,125568.32801651163
276,153908.7394056475
277,141451.1529107201
278,131004.54008270815
279,132514.56510083532
280,128218.43508317643
281,136570.36052387342
282,134120.58664843955
283,155676.78834063374
284,134967.77860154916
285,123333.75820836084
286,126993.52567119064
287,129942.6871542749
288,124289.03710633576
289,156611.02528501506
290,130685.46028072835
291,125697.05681338534
292,151791.73772956434
