t,last5_index,Vhat
1,1,3772.7156346796664
2,1,4239.828826596714
3,1,3995.5118851362045
4,1,3390.4301455049836
5,1,3151.7015120334063
6,1,4730.383534910616
7,1,2564.7837340253527
8,1,2054.379096684418
9,1,1971.3895592502438
10,1,2025.6814083866545
11,1,1798.0942996750732
12,1,2213.0793047331254
13,1,2455.2171059711773
14,1,2273.5498633325424
15,1,2882.293765255433
16,1,3056.4619390144485
17,1,3305.806811184052
18,1,3286.0734980185002
19,1,2675.0155976409897
20,1,2656.030186040534
21,1,2477.495268290734
22,1,2581.9865757173525
23,1,2563.2698549340084
24,1,2774.405016329755
25,1,3196.5203950235755
26,1,3672.281217376491
27,1,4056.722354976364
28,1,3470.7483447922546
29,1,3283.4940693576436
30,1,2787.8959119523006
31,1,2580.333605553008
32,1,2362.8199798554206
33,1,2069.9464085762856
34,1,1493.303825111744
35,1,3151.5583383882395
36,1,3189.1426768878946
37,1,3419.8066107274285
38,1,3062.4614075577665
39,1,3109.9322761956037
40,1,3068.701527778847
41,1,3342.4522398850145
42,1,2984.848607793167
43,1,2689.3437766830602
44,1,2459.607749053862
45,1,2027.0723577620224
46,1,2034.2264626353747
47,1,953.298797627163
1,2,4183.6126014845095
2,2,4793.460201170553
3,2,4682.102721995407
4,2,4195.1495653514485
5,2,3247.4768409483613
6,2,2549.5848976984335
7,2,2349.2512518580447
8,2,1803.8386469336679
9,2,1633.536904429243
10,2,1659.6316845652789
11,2,1630.0461910377512
12,2,2340.5049656722967
13,2,3321.110054419597
14,2,5001.305545401208
15,2,5570.547224394919
16,2,6912.286581874288
17,2,6566.26617743251
18,2,6529.2644872074015
19,2,5743.141810519836
20,2,5751.926645956291
21,2,5025.5098810573045
22,2,4693.493117029562
23,2,5040.9331117458205
24,2,5146.933319221853
25,2,5269.263109954938
26,2,5987.1956590441505
27,2,5972.564533819347
28,2,5014.866698738137
29,2,4124.067707331008
30,2,3041.8997054561087
31,2,3085.5888122464517
32,2,2562.1530532354427
33,2,2254.1168869851917
34,2,1933.3807554911
35,2,1961.1030116759373
36,2,2051.4421451509766
37,2,2047.3849072929145
38,2,3347.0466587220617
39,2,2750.777099103927
40,2,2799.409685448721
41,2,2909.4305502266957
42,2,2926.534640743899
43,2,2636.601335672594
44,2,2828.777027070533
45,2,2488.520500024809
46,2,2597.609996784887
47,2,953.298797627163
1,3,3972.604740876608
2,3,4354.746341972338
3,3,4280.168272041381
4,3,3282.387250345668
5,3,2689.7457686130206
6,3,2362.722498207969
7,3,2187.2945716597383
8,3,2042.1273073222112
9,3,1738.3110555551875
10,3,1870.0541599620667
11,3,1895.2952182122367
12,3,1458.2650369953014
13,3,1508.9566237790762
14,3,1780.6842257934984
15,3,2449.3262439644304
16,3,3482.593694729567
17,3,3212.4783766107207
18,3,3360.4124551424466
19,3,2911.3273885703898
20,3,3310.640258993143
21,3,3056.060798713646
22,3,3421.905084724258
23,3,3374.7461681276473
24,3,3380.737273929818
25,3,3301.889232309777
