iter,lower_bound_batch_avg
1,79641.65733145016
2,132090.23333746428
3,127850.06201917946
4,133183.8973821621
5,139145.68488040013
6,136966.73008784908
7,129775.37721627152
8,153208.94276794652
9,133863.3103650908
10,136599.51946263056
11,160016.46044091086
12,153334.4435438685
13,132317.3908358938
14,126668.16152415395
15,135741.45684572952
16,131083.66706063092
17,141107.9107275146
18,140644.10788465716
19,145317.83150623407
20,130901.02653344952
21,133823.80000862415
22,155543.64122457695
23,155522.8532556938
24,137044.54298500624
25,148856.61094340545
26,141385.77763266853
27,126527.89440299402
28,122935.76482908218
29,133134.25044414814
30,158458.35896210923
31,129534.5380019275
32,127861.77245999126
33,128870.73257670063
34,136976.54042535424
35,140426.6035890798
36,127142.95051915647
37,131180.71498887904
38,130824.0759000453
39,143225.53298440363
40,162447.29125866646
41,137247.55745171153
42,129608.1132558271
43,157585.42746884137
44,149335.5456514034
45,145616.69167147536
46,140599.5845720594
47,138199.2839948844
48,139033.5835683456
49,153222.0687788921
50,131871.79859146845
51,127456.17685424868
52,149986.02061795164
53,141956.39285568058
54,126158.01284001881
55,134708.02846130155
56,132131.5060671266
57,130491.39913051075
58,154810.74483795714
59,130370.29498198706
60,131806.79904864827
61,132200.29224891364
62,136800.26365913288
63,151913.9772393654
64,143090.40451633756
65,141475.28333720786
66,138595.6810209411
67,142138.76545818543
68,122668.96296425398
69,151091.61907483195
70,143637.40428822613
71,145409.39647560572
72,144801.5913640454
73,157673.12453289478
74,131843.60072997664
75,134024.09489224356
76,151966.19007200046
77,127597.51265044036
78,134153.0622279724
79,132315.36435900602
80,124483.6850046464
81,129649.98200439531
82,131359.2869821189
83,126601.85038350474
84,147449.7740905686
85,135749.4452439414
86,137397.4003882729
87,132904.0590844823
88,159661.12508172198
89,133165.08834271505
90,139031.2743710464
91,133767.86002592198
92,132727.11442049115
93,126965.31811436772
94,139000.65487376612
95,154123.30143663916
96,140575.51782769794
97,142925.55548081384
98,155224.33006933695
99,147324.36169334978
100,131904.41581896108
