t,last5_index,Vhat
38,2,2253.6221680884623
39,2,2563.433206396875
40,2,3081.554077112145
41,2,3136.673074031079
42,2,3455.177795773874
43,2,3382.119188946695
44,2,2960.871584725363
45,2,2814.0538691475094
46,2,2727.752980803287
47,2,838.46802738529
1,3,3570.1789525497743
2,3,3363.324454895434
3,3,3825.6775180440663
4,3,3469.8386799358705
5,3,2685.17166786294
6,3,5066.99445304933
7,3,1658.3385226576568
8,3,1310.8294704921882
9,3,2254.670045316243
10,3,2014.6296182569695
11,3,1843.977226029381
12,3,1791.022439230572
13,3,1806.944809871963
14,3,2445.991572813122
15,3,2285.471239919173
16,3,2378.2108510345415
17,3,2901.0119193567048
18,3,2972.2579952749943
19,3,2984.002598537526
20,3,2836.782776514148
21,3,2985.39056001454
22,3,2334.7246563882327
23,3,1646.1669532060391
24,3,4660.713479850031
25,3,3637.2698369389377
26,3,3739.0424577407575
27,3,3819.0523977493917
28,3,2923.899429274061
29,3,2685.860762754307
30,3,2243.412178562354
31,3,2262.167342352691
32,3,2020.475632347144
33,3,1731.5327218218376
34,3,1695.736543083548
35,3,1482.344095290916
36,3,1384.2755985605706
37,3,1660.1528038368947
38,3,2258.4510407559037
39,3,2402.146018534352
40,3,2661.9828699389864
41,3,2804.3366112767553
42,3,3190.60443971262
43,3,3082.5573321948496
44,3,2467.4165734429944
45,3,2372.611150279536
46,3,2470.894627102801
47,3,838.46802738529
1,4,3629.801115384275
2,4,4694.199586819476
3,4,5332.039803353276
4,4,5204.829133079975
5,4,4379.056302509297
6,4,3730.359654504581
7,4,3267.3300612166095
8,4,2183.820757376043
9,4,1722.2675632526664
10,4,1519.9260285241903
11,4,1362.101926256947
12,4,1364.2673957618808
13,4,1854.28570082629
14,4,1862.305421986682
15,4,2354.00748791784
16,4,2831.4887416595006
17,4,3270.9821382264763
18,4,3256.5320226272843
19,4,3469.908758295924
20,4,3344.415638169825
21,4,3079.4275430563393
22,4,3339.9314838406617
23,4,3575.167804360556
24,4,3732.330807319071
25,4,5051.200160834218
26,4,3927.9486618205174
27,4,4112.238668583103
28,4,3841.57800641392
29,4,3134.667438555015
30,4,2922.573290599701
31,4,2568.88453870351
32,4,2395.4080490631413
33,4,2443.344198868829
34,4,2027.4112710689838
35,4,1856.5561245217357
36,4,2053.020988808437
37,4,2305.816934797332
38,4,2475.7120988042784
39,4,2644.0713706463503
40,4,2730.4138784878587
41,4,3571.5894944725324
42,4,3244.544269826147
43,4,2805.922637906867
44,4,2657.317520175964
45,4,2284.2450638419405
46,4,2084.9406885339895
47,4,838.46802738529
1,5,5429.9109544652865
2,5,4015.043991492904
3,5,4203.09684700765
4,5,3846.0731430317596
5,5,3259.682681253723
6,5,1820.4938221112598
7,5,2202.863378717252
8,5,2167.537040136808
9,5,2023.2377126116294
10,5,1706.2116599114447
11,5,1708.4535631754775
12,5,1619.994016148261
13,5,1542.3273578236513
14,5,1627.9479213711452
15,5,2371.417544126814
16,5,2621.4841240520036
17,5,4242.092380531201
18,5,3015.0529986533784
19,5,2927.022949809183
20,5,2874.1506532109875
21,5,2897.3926695557384
22,5,2445.457900802705
23,5,2602.225510779777
24,5,2500.6914537658417
25,5,3217.590019110984
26,5,3521.7226825283333
27,5,3743.776295153184
28,5,3366.36415314692
29,5,2618.5642667246675
30,5,2521.300095075152
31,5,2051.1944925717617
32,5,1860.554782897802
33,5,1913.1856077855728
34,5,1742.4546956574081
35,5,1380.3457751769201
36,5,1551.8469245757635
37,5,1624.6486619056384
38,5,1766.1316917406416
39,5,2325.5789700110345
40,5,3636.265594810857
41,5,2779.545827866522
42,5,3420.2554478202783
43,5,3476.87186226456
44,5,3711.767038278552
45,5,3598.9077958559596
46,5,3506.3429357203977
47,5,838.46802738529
