iter,lower_bound_batch_avg
1,80709.80378428026
2,148290.0693115323
3,147331.93227462034
4,131455.5620022852
5,129760.9883838139
6,129392.46232159394
7,140029.41552148183
8,130758.11194391281
9,156472.0815975334
10,133702.48688449193
11,137848.17140810104
12,136010.3896140725
13,164630.5095572631
14,136810.8108326623
15,134865.96733467246
16,126158.15526126529
17,124287.47032063126
18,131707.7731369023
19,128034.77185232623
20,148253.0715476963
21,141788.25501561636
22,167095.08894982634
23,131348.3442800986
24,128586.61295124207
25,126558.18042528085
26,151641.93382417914
27,139045.65653916958
28,138416.89773393318
29,132815.55694622942
30,131949.11667572276
31,140038.4698734204
32,123004.95535823578
33,130123.34807113917
34,138956.33677972684
35,140089.2003101721
36,139956.0306363828
37,146845.6297353566
38,129177.22753650813
39,132678.21226811613
40,135977.5681374097
41,180420.40356918762
42,153191.10977080322
43,129776.42746299376
44,165325.38265768977
45,134290.21830768848
46,155958.04817627568
47,134177.63665128034
48,163850.5788198402
49,189357.7442199711
50,145256.9566539897
51,189080.45371022308
52,135196.7252778569
53,136205.59449670726
54,135834.6330342299
55,136161.01423691533
56,131216.75770570192
57,138046.13845026377
58,145686.10123571113
59,153436.92550329614
60,156865.2858190771
61,130057.32610145715
62,159599.276836682
63,142776.94466838648
64,136805.2970251912
65,128790.02078742991
66,131401.6052016337
67,132988.66468235076
68,165591.61378914822
69,132566.3941047721
70,139293.5280602688
71,136546.09101254077
72,146898.2625881286
73,150187.0528423015
74,129552.42904549447
75,142570.15523968352
76,159076.66040048574
77,147342.50781486405
78,139933.89913441698
79,146462.3332368859
80,154892.23763408052
81,131660.45957002012
82,125232.58348441625
83,169518.41797369422
84,151752.3576832491
85,135455.72643837563
86,156962.756107421
87,129875.5536221784
88,143452.92476460699
89,128243.80100816171
90,137086.041466769
91,149945.17142126843
92,140649.14662526298
93,153738.6212853573
94,131745.42826236304
95,165272.60451825
96,149815.28684332746
97,152551.05042150946
98,152151.9541553394
99,176271.8931719737
100,137157.57205848955
101,140700.74512500298
102,124073.01767270325
103,133521.72437821797
104,142773.21075938747
105,142548.31586554955
106,137693.3877649877
107,139762.05158775474
108,159402.86710967915
109,130043.26645895011
110,139372.8197987462
111,134404.22192694686
112,137887.06530992006
113,138702.281217158
114,132906.5850436713
115,127473.1550853144
116,151096.20604439316
117,149039.42353594385
118,141761.95314178345
119,173291.95095801752
120,135951.0640122897
121,142914.19473282841
122,124582.21018766178
123,132181.89652002507
124,154060.80770020623
125,145641.14420368092
126,143023.27472105718
127,132414.04082251253
128,132811.31667000937
129,136364.2194241648
130,139161.62194936967
131,129613.76844833608
132,129188.82078986775
133,124629.41733915813
134,130642.88293871132
135,166301.48027048737
136,144025.3983221946
137,132666.70139494212
138,137309.46710498547
139,131997.9372739004
140,151342.88382360176
141,123130.42445595391
142,155554.34057817433
143,155078.96026646526
144,128811.25418932382
145,125519.23512005978
146,148904.03108221022
147,138457.0717848137
148,127813.57972174142
149,158230.34457466466
150,125403.62462134633
151,131872.76193627957
152,160708.6858814041
153,145387.01772923104
154,137419.57566212307
155,146466.81239585968
156,159870.66709186585
157,183355.74818769912
158,130760.94692463646
159,155625.58965109882
160,126268.83830641341
161,137318.49128981988
162,145728.33532159706
163,135562.3920685865
164,141676.17684003786
165,130060.9304925656
166,125204.22325485984
167,149218.28689728415
168,132506.0883595416
169,133696.89972414184
170,129938.0285751667
171,131535.78437121265
172,130636.62754200558
173,131240.09399486263
174,170656.9088650621
175,129221.19188258433
176,153476.11602548294
177,130951.2510844125
178,144465.26046993406
179,153419.49014538527
180,131244.65333518235
181,139355.1812723955
182,140331.9271753293
183,140244.47557352053
184,134648.2315401289
185,129857.0494502073
186,124476.72819889139
187,136579.00875571062
188,129548.41163990674
189,133230.76440791314
190,174225.14813704352
191,153898.04780805027
192,152780.1058606113
193,172366.4053266857
194,134626.02619259479
195,162842.0266420376
196,146338.7503157495
197,127954.80039682795
198,160338.12131944372
199,140588.80492020282
200,128734.08137163887
201,136475.71997592034
202,135735.06199416652
203,140459.53275481932
204,147012.5922540283
205,151553.56790069945
206,137643.78253973293
207,149460.86907678854
208,125626.80678859717
209,142402.4278334928
210,137378.76974041294
211,130949.13800361194
212,143153.3590942738
213,162480.52874746564
214,129297.15220883023
215,135983.47266637805
216,126527.70693564613
217,135162.28168204695
218,193443.00741500338
219,137526.08413168282
220,152730.54075731774
221,158556.24830163433
222,138424.41035289754
223,130112.3269614135
224,143529.4420102015
225,132401.9352465793
226,130372.0429076011
227,138650.95681060303
228,138695.6736598953
229,130760.6267076162
230,134124.4192142123
231,125191.56694443875
232,131286.09857169262
233,135698.40805316484
234,131642.43168993088
235,136899.35240590494
236,155322.12581166113
237,146328.58920904296
238,153932.81263638195
239,168221.4036273921
240,153822.95046568403
241,136815.1285065964
242,140812.61328294373
243,186329.95357220864
244,135106.03806014062
245,139261.93110626444
246,128555.10834919706
247,132782.59610325575
248,142706.66860559295
249,134838.34894806065
250,156362.79453508666
251,138546.18322020976
252,172666.89659023043
253,156642.25885555687
254,126915.53662190956
255,133885.14629492705
256,130900.9625521424
257,134662.41847597007
258,138173.14921374008
259,134574.3402227091
260,137284.1437600271
261,179635.36759531207
262,136007.1906334386
263,134080.23014607566
264,139643.77669677243
265,157942.2728255153
266,153236.23254734144
267,162840.5006389753
268,172088.026405676
269,135956.7030156742
270,145351.8123164003
271,134196.8559237119
272,135801.53104552228
273,147879.36390048228
274,147448.44579757893
275,155874.99335523898
276,127037.14258406621
277,166338.02418485514
278,134122.36539934564
