iter,lower_bound_batch_avg
1,81835.5253784422
2,131895.8154496431
3,162703.1301894256
4,131563.7580011826
5,130147.73387958246
6,147856.46624045182
7,164917.1421779968
8,139446.18869398453
9,140115.7356065167
10,141217.8178775778
11,136381.74413203693
12,137835.49239291172
13,127457.43968064792
14,140864.49744774692
15,148945.04575922605
16,169962.5604553468
17,148281.92186882085
18,130839.36272936288
19,124183.56117521026
20,142388.15286014942
21,181348.8451112686
22,183652.77078063553
23,142007.80044929916
24,133476.25530367822
25,143717.70849428524
26,140606.34001565317
27,125314.28905563382
28,148553.22379288808
29,161786.9584734086
30,132285.35151401517
31,135853.31860808018
32,146095.65091416406
33,146629.68397230018
34,180201.02292757895
35,136484.98500953964
36,135702.87490470568
37,129194.6384458126
38,166855.75619282702
39,165244.22477771813
40,134892.90696527695
41,189771.3925126046
42,139133.75049854687
43,143054.14242839703
44,154955.16411877287
45,134602.7776503769
46,133080.60350578418
47,134422.05089655588
48,139820.7253820535
49,149392.24189469454
50,146155.47377161722
51,159909.8143156765
52,161154.83148522404
53,145887.44424374262
54,132677.94256685555
55,153428.03482750247
56,137328.8142745745
57,183083.77094380197
58,157262.72652743652
59,150594.92597302631
60,135536.96565832262
61,169938.14854606742
62,124419.83235739138
63,139551.59900688424
64,136649.2462090648
65,134697.0579159848
66,153720.5173083265
67,139949.07048762924
68,139426.14498200882
69,131627.3666563447
70,132889.30570202103
71,135262.64966311198
72,142389.70080095067
73,139036.14506750155
74,137776.72033368697
75,138898.4262702042
76,140905.13781273368
77,134814.1615264594
78,129501.6714069226
79,125973.0231574274
80,128647.63346605418
81,167507.69344033493
82,129478.14008978648
83,172686.97857712448
84,127777.16896444302
85,140178.03005221725
86,150542.4861046222
87,157995.34621630237
88,147687.76739983654
89,136701.97808202595
90,137444.1798104086
91,159888.80464301788
92,153776.48433468543
93,136306.68186764163
94,161962.77974763943
95,147994.0980214865
96,132587.38110510743
97,131621.2879230698
98,134380.3843514911
99,155470.3461317816
100,130746.43463431102
101,133499.1599433102
102,150290.95332015335
103,166569.09778041492
104,155643.6588721368
105,137953.859745366
106,145826.53504753194
107,182589.4865625805
108,134789.23145708893
109,151591.81221889798
110,161515.49063289782
111,142628.46012238337
112,163155.72098296572
113,130575.09063677455
114,175413.07588360415
115,135778.42540587005
116,169324.78267999622
117,168651.1188628918
118,151661.95713009592
119,128131.85383778
120,135935.24658955954
121,145983.62207982154
122,139637.91442215853
123,138639.0638351668
124,130069.40277420584
125,134297.4462282135
126,154625.89849913787
127,124793.40413641871
128,137065.88232029922
129,133609.4187849524
130,145709.32860953867
131,133980.00326842093
132,179134.06748613215
133,142232.65698580502
134,141384.5726793819
135,153556.22585551604
136,130555.14401945914
137,144052.95542053448
138,166052.86739439704
139,126175.81888565712
140,142918.67616210092
141,211788.15992152423
142,139156.26630121595
143,137344.16576037693
144,128454.87257538558
145,153864.6668463564
146,165517.0288386493
147,153080.61865806798
148,161930.99606881395
149,157303.6134862184
150,134573.49621065962
151,158580.45844648054
152,130119.86020415345
153,172624.53414935278
154,128911.14345222837
155,177619.88384095457
156,154514.9780485984
157,131782.55984150202
158,153069.30951625097
159,132225.06372421177
160,140169.75599907618
161,129072.80592434916
162,146282.95239724824
163,158150.98632124564
164,132945.9130749072
165,153036.44047148494
166,145930.88736482
167,126481.69226746433
168,148588.76425353286
169,131099.8893206329
170,138521.4907350809
171,147419.99140661678
172,147992.16645027985
173,150759.54085413215
174,154918.02667897817
175,153502.37582284713
176,130349.67964013011
177,131939.15409527236
178,192511.9568724539
179,193739.91238801644
180,153093.68989017844
181,139665.20467018112
182,180726.42478814808
183,128917.70463305197
184,127234.41709875356
185,131022.79919854976
186,144722.96301534423
187,162281.07016567056
188,132282.7440522051
189,133820.2405546598
190,149630.77693734044
191,130161.4608889202
192,127190.54226021035
193,127507.71725386142
194,133946.85098142704
195,143219.39643200918
196,167789.30702012143
197,128614.8115991062
198,134550.4040870461
199,139302.18169788353
200,149319.67093848344
201,144151.8651017624
202,143080.69412933482
203,136525.73405561945
204,133415.23644189665
205,130888.99241030659
206,142941.46876888175
207,154662.99495120498
208,133138.03483895093
